shop_name,review_text,cleaned_text
鮨 もりなり,築地にある、お寿司屋さん。地下を下りていく、天井は高々と開けた、広い店内。銀座の名店「小笹寿し」で修行された、岡崎守成親方が暖簾を守っておられます。豆絞りを巻かれた、非常に穏和な親方で...,築地に、お寿司屋。地下を下りて、天井は高々と開けた、広い。銀座の名店「小笹寿し」で修行された、岡崎守成親方が暖簾を守っておられます。豆絞りを巻かれた、に穏和な親方で
鮨 もりなり,築地本願寺から２、３分の立地で店内は明るい照明です。せっかくなので1番品数の多いコースにしたのですが、ネタも大きいですがシャリもかなり大き目なので、もぐもぐ鮨です！（いい意味で！）...,築地本願寺から２、３分の立地では明るい照明です。せっかくなので1番品数の多いコースにしたのですが、ネタも大きいですがシャリも大き目なので、もぐもぐ鮨です！（いい意味で！）...
鮨 もりなり,休日ディナー訪問カウンター席はゆとりのあるサイズ店内清潔感が高く、絵画が飾られている店主のお父様が画廊とのことでお客さんにも美術に触れてほしいという思いで飾っているそうです...,休日ディナーはゆとりのサイズ清潔が高く、絵画が飾られて店主のお父様が画廊とのでお客にも美術に触れてほしいという思いで飾ってそうです
鮨 もりなり,ネタがしっかりした美味しいお鮨をいただきました。とても落ち着いた素敵な空間でひとつひとつ丁寧に握られるお鮨を堪能させていただきました。ランチコースお任せ握りです。真鯛、ブリ、トリガイ、...,ネタがしっかりしたお鮨をいただきました。とても落ち着いた素敵な空間でひとつひとつ丁寧に握られるお鮨を堪能させていただきました。ランチコースお任せ握りです。真鯛、ブリ、トリガイ、
鮨 もりなり,築地のカウンター鮨。店内は絵画が飾ってあり、カウンター席がL字にある。お鮨は、最近よくある小振りではなく、しっかりお腹いっぱい食べてねと言わんばかりの大ぶり。かといって、安い寿司のネタが薄いとかまずい...,築地の鮨。は絵画が飾ってあり、がL字に。お鮨は、最近よく小振りではなく、しっかりお腹いっぱい食べてねと言わんばかりの大ぶり。かといって、安い寿司のネタが薄いとかまずい
鮨 もりなり,コスパ十分なお店！ネタがとにかく大きいです！新鮮なネタで食べ応え抜群✨✨ネタが大きいので後付けでお醤油を付けないと味が薄めなのと、シャリももっと酢がしっかりと効いていた方がネタとマ...,コスパ十分なお店！ネタがとにかく大きいです！新鮮なネタで食べ応え抜群✨✨ネタが大きいので後付けでお醤油を付けと味が薄めなのと、シャリももっと酢がしっかりと効いていた方がネタとマ
鮨 もりなり,お祝いごととして、ランチに利用させていただきました。全てのネタが鮮度が高いお魚で身も分厚く、コストパフォーマンス最高でした。ランチの値段はそこそこ高いですが、ディナーで出されたら1万円は容易に超え...,お祝いごととして、ランチにさせていただきました。全てのネタが鮮度が高いおで身も分厚く、コストパフォーマンスでした。ランチの値段はそこそこ高いですが、ディナーで出されたら1万は容易に超え
鮨 もりなり,SNSで話題になっており来店。大将はとても優しく好感が持てます！めちゃくちゃお腹いっぱいになるのでお腹空かせて来店しましょう笑　ネタが大きめです。。この質、量にしてはコスパがいいと思います...,SNSで話題になっており来店。大将はとても優しく好感が持てます！めちゃくちゃお腹いっぱいにのでお腹空かせて来店しましょう笑　ネタが大きめです。。この質、量にしてはコスパがいいと思います
鮨 もりなり,銀座の「小笹寿し」にて7年の研鑽を積み独立したという大将修行先の「小笹寿し」の大将と同様に豆絞りをキリリと巻いている大振りのタネも修行先の「小笹寿し」と同様握りには、正当な江戸...,銀座の「小笹寿し」にて7年の研鑽を積み独立したという大将修行先の「小笹寿し」の大将と同様に豆絞りをキリリと巻いて大振りのタネも修行先の「小笹寿し」と同様握りには、正当な江戸
鮨 もりなり,どうも。先週に引き続きまた築地でお鮨をいただいてきました(≧∀≦)相変わらずお鮨ばっかり食べておりますが、5月からはもう少しジャンルを増やしていこうと思っております(^_−)−☆本日は...,どうも。先週に引き続きまた築地でお鮨をいただいてきました(≧∀≦)相変わらずお鮨ばっかり食べておりますが、5月からはもう少しジャンルを増やしていこうと思っております(^_−)−☆本日は
鮨 もりなり,どうも〜。先週に引き続き本日も築地でお鮨をいただいてきました。圭太さんともりなりさんは毎月のお決まりコースになっております（╹◡╹）♡まだまだ色々なお鮨屋さんがありますので、祝日や休暇日に訪問...,どうも〜。先週に引き続き本日も築地でお鮨をいただいてきました。圭太ともりなりは毎月のお決まりコースになっております（╹◡╹）♡まだまだなお鮨屋がありますので、祝日や休暇に
鮨 もりなり,築地の駅のそばにあるお鮨やさん。小笹鮨ご出身の大将が握る寿司は大きめのシャリに種類もたくさんの満足度の高いお鮨でした。シャリはフレッシュな感じの酢が美味しい。つまみのホタテ、鳥貝とミル貝、...,築地の駅のそばにお鮨や。小笹鮨ご出身の大将が握る寿司は大きめのシャリにもの度の高いお鮨でした。シャリはフレッシュな感じの酢が。つまみのホタテ、鳥貝とミル貝、
